 gdp_for_year ($) ,HDI for year,age,country,country-year,gdp_per_capita ($),generation,population,sex,suicides/100k pop,suicides_no,year
"228,752,436,372",,55-74 years,Norway,Norway2003,53533.0,Silent,418033.0,female,7.18,30.0,2003
"228,752,436,372",,35-54 years,Norway,Norway2003,53533.0,Boomers,629033.0,female,7.15,45.0,2003
"228,752,436,372",,25-34 years,Norway,Norway2003,53533.0,Generation X,321320.0,female,6.85,22.0,2003
"228,752,436,372",,15-24 years,Norway,Norway2003,53533.0,Millenials,269608.0,female,6.31,17.0,2003
"228,752,436,372",,75+ years,Norway,Norway2003,53533.0,Silent,220907.0,female,4.98,11.0,2003
"228,752,436,372",,5-14 years,Norway,Norway2003,53533.0,Millenials,317824.0,male,1.89,6.0,2003
"228,752,436,372",,5-14 years,Norway,Norway2003,53533.0,Millenials,300868.0,female,1.0,3.0,2003
"264,357,494,659",,75+ years,Norway,Norway2004,61450.0,Silent,132357.0,male,21.91,29.0,2004
"264,357,494,659",,35-54 years,Norway,Norway2004,61450.0,Boomers,659148.0,male,20.94,138.0,2004
"264,357,494,659",,15-24 years,Norway,Norway2004,61450.0,Millenials,285070.0,male,20.35,58.0,2004
"264,357,494,659",,25-34 years,Norway,Norway2004,61450.0,Generation X,322017.0,male,18.32,59.0,2004
"264,357,494,659",,55-74 years,Norway,Norway2004,61450.0,Silent,411352.0,male,18.23,75.0,2004
"264,357,494,659",,35-54 years,Norway,Norway2004,61450.0,Boomers,635240.0,female,11.49,73.0,2004
"264,357,494,659",,55-74 years,Norway,Norway2004,61450.0,Silent,426811.0,female,9.61,41.0,2004
"264,357,494,659",,15-24 years,Norway,Norway2004,61450.0,Millenials,273419.0,female,7.31,20.0,2004
"264,357,494,659",,25-34 years,Norway,Norway2004,61450.0,Generation X,315751.0,female,6.33,20.0,2004
"264,357,494,659",,75+ years,Norway,Norway2004,61450.0,Silent,220877.0,female,5.89,13.0,2004
"264,357,494,659",,5-14 years,Norway,Norway2004,61450.0,Millenials,301536.0,female,0.99,3.0,2004
"264,357,494,659",,5-14 years,Norway,Norway2004,61450.0,Millenials,318382.0,male,0.0,0.0,2004
"308,722,079,938",0.9309999999999999,25-34 years,Norway,Norway2005,71215.0,Generation X,316562.0,male,23.06,73.0,2005
"308,722,079,938",0.9309999999999999,35-54 years,Norway,Norway2005,71215.0,Boomers,665154.0,male,20.3,135.0,2005
"308,722,079,938",0.9309999999999999,75+ years,Norway,Norway2005,71215.0,Silent,133579.0,male,18.72,25.0,2005
"308,722,079,938",0.9309999999999999,55-74 years,Norway,Norway2005,71215.0,Silent,422027.0,male,17.3,73.0,2005
"308,722,079,938",0.9309999999999999,15-24 years,Norway,Norway2005,71215.0,Millenials,290219.0,male,17.23,50.0,2005
"308,722,079,938",0.9309999999999999,25-34 years,Norway,Norway2005,71215.0,Generation X,311116.0,female,10.61,33.0,2005
"308,722,079,938",0.9309999999999999,35-54 years,Norway,Norway2005,71215.0,Boomers,641651.0,female,9.66,62.0,2005
"308,722,079,938",0.9309999999999999,55-74 years,Norway,Norway2005,71215.0,Silent,435604.0,female,9.64,42.0,2005
"308,722,079,938",0.9309999999999999,15-24 years,Norway,Norway2005,71215.0,Millenials,278355.0,female,7.19,20.0,2005
"308,722,079,938",0.9309999999999999,75+ years,Norway,Norway2005,71215.0,Silent,221019.0,female,6.79,15.0,2005
"308,722,079,938",0.9309999999999999,5-14 years,Norway,Norway2005,71215.0,Millenials,318304.0,male,1.26,4.0,2005
"308,722,079,938",0.9309999999999999,5-14 years,Norway,Norway2005,71215.0,Millenials,301502.0,female,0.33,1.0,2005
"345,424,664,369",,75+ years,Norway,Norway2006,79007.0,Silent,134769.0,male,25.23,34.0,2006
"345,424,664,369",,15-24 years,Norway,Norway2006,79007.0,Millenials,296501.0,male,22.93,68.0,2006
"345,424,664,369",,55-74 years,Norway,Norway2006,79007.0,Silent,432581.0,male,20.81,90.0,2006
"345,424,664,369",,25-34 years,Norway,Norway2006,79007.0,Generation X,312881.0,male,20.14,63.0,2006
"345,424,664,369",,35-54 years,Norway,Norway2006,79007.0,Boomers,672675.0,male,20.07,135.0,2006
"345,424,664,369",,35-54 years,Norway,Norway2006,79007.0,Boomers,648666.0,female,9.4,61.0,2006
"345,424,664,369",,55-74 years,Norway,Norway2006,79007.0,Silent,443984.0,female,7.88,35.0,2006
"345,424,664,369",,25-34 years,Norway,Norway2006,79007.0,Generation X,307388.0,female,6.83,21.0,2006
"345,424,664,369",,15-24 years,Norway,Norway2006,79007.0,Millenials,283975.0,female,6.34,18.0,2006
"345,424,664,369",,75+ years,Norway,Norway2006,79007.0,Silent,220894.0,female,2.72,6.0,2006
"345,424,664,369",,5-14 years,Norway,Norway2006,79007.0,Millenials,317159.0,male,0.32,1.0,2006
"345,424,664,369",,5-14 years,Norway,Norway2006,79007.0,Millenials,300630.0,female,0.0,0.0,2006
"401,082,621,083",,75+ years,Norway,Norway2007,90797.0,Silent,135701.0,male,22.84,31.0,2007
"401,082,621,083",,25-34 years,Norway,Norway2007,90797.0,Generation X,312302.0,male,19.21,60.0,2007
"401,082,621,083",,35-54 years,Norway,Norway2007,90797.0,Boomers,682978.0,male,18.6,127.0,2007
"401,082,621,083",,55-74 years,Norway,Norway2007,90797.0,Silent,443643.0,male,16.0,71.0,2007
"401,082,621,083",,15-24 years,Norway,Norway2007,90797.0,Millenials,303717.0,male,14.82,45.0,2007
"401,082,621,083",,35-54 years,Norway,Norway2007,90797.0,Boomers,656105.0,female,9.45,62.0,2007
"401,082,621,083",,55-74 years,Norway,Norway2007,90797.0,Silent,452989.0,female,8.61,39.0,2007
"401,082,621,083",,25-34 years,Norway,Norway2007,90797.0,Generation X,305124.0,female,6.88,21.0,2007
"401,082,621,083",,75+ years,Norway,Norway2007,90797.0,Silent,220209.0,female,5.9,13.0,2007
"401,082,621,083",,15-24 years,Norway,Norway2007,90797.0,Millenials,289740.0,female,4.83,14.0,2007
"401,082,621,083",,5-14 years,Norway,Norway2007,90797.0,Generation Z,315302.0,male,0.63,2.0,2007
"401,082,621,083",,5-14 years,Norway,Norway2007,90797.0,Generation Z,299559.0,female,0.0,0.0,2007
"462,554,432,624",,75+ years,Norway,Norway2008,103431.0,Silent,136042.0,male,21.32,29.0,2008
"462,554,432,624",,25-34 years,Norway,Norway2008,103431.0,Generation X,314848.0,male,18.74,59.0,2008
"462,554,432,624",,35-54 years,Norway,Norway2008,103431.0,Boomers,694003.0,male,18.3,127.0,2008
"462,554,432,624",,55-74 years,Norway,Norway2008,103431.0,Silent,455657.0,male,18.22,83.0,2008
"462,554,432,624",,15-24 years,Norway,Norway2008,103431.0,Millenials,310905.0,male,15.44,48.0,2008
"462,554,432,624",,35-54 years,Norway,Norway2008,103431.0,Boomers,662760.0,female,8.9,59.0,2008
"462,554,432,624",,25-34 years,Norway,Norway2008,103431.0,Generation X,305368.0,female,8.84,27.0,2008
"462,554,432,624",,55-74 years,Norway,Norway2008,103431.0,Silent,463679.0,female,7.55,35.0,2008
"462,554,432,624",,75+ years,Norway,Norway2008,103431.0,Silent,219018.0,female,7.31,16.0,2008
"462,554,432,624",,15-24 years,Norway,Norway2008,103431.0,Millenials,296143.0,female,7.09,21.0,2008
"462,554,432,624",,5-14 years,Norway,Norway2008,103431.0,Generation Z,314384.0,male,0.32,1.0,2008
"462,554,432,624",,5-14 years,Norway,Norway2008,103431.0,Generation Z,299282.0,female,0.0,0.0,2008
"386,622,457,580",,75+ years,Norway,Norway2009,85394.0,Silent,136204.0,male,26.43,36.0,2009
"386,622,457,580",,55-74 years,Norway,Norway2009,85394.0,Silent,468346.0,male,23.7,111.0,2009
"386,622,457,580",,35-54 years,Norway,Norway2009,85394.0,Boomers,702700.0,male,21.77,153.0,2009
"386,622,457,580",,25-34 years,Norway,Norway2009,85394.0,Generation X,317068.0,male,20.18,64.0,2009
"386,622,457,580",,15-24 years,Norway,Norway2009,85394.0,Millenials,317853.0,male,16.05,51.0,2009
"386,622,457,580",,25-34 years,Norway,Norway2009,85394.0,Generation X,306776.0,female,10.11,31.0,2009
"386,622,457,580",,35-54 years,Norway,Norway2009,85394.0,Boomers,669131.0,female,8.82,59.0,2009
"386,622,457,580",,55-74 years,Norway,Norway2009,85394.0,Silent,475431.0,female,8.2,39.0,2009
"386,622,457,580",,15-24 years,Norway,Norway2009,85394.0,Millenials,302896.0,female,5.94,18.0,2009
"386,622,457,580",,75+ years,Norway,Norway2009,85394.0,Silent,217354.0,female,3.22,7.0,2009
"386,622,457,580",,5-14 years,Norway,Norway2009,85394.0,Generation Z,299406.0,female,1.0,3.0,2009
"386,622,457,580",,5-14 years,Norway,Norway2009,85394.0,Generation Z,314371.0,male,0.32,1.0,2009
"429,130,952,709",0.94,75+ years,Norway,Norway2010,93638.0,Silent,136494.0,male,22.71,31.0,2010
"429,130,952,709",0.94,55-74 years,Norway,Norway2010,93638.0,Silent,481582.0,male,20.56,99.0,2010
"429,130,952,709",0.94,25-34 years,Norway,Norway2010,93638.0,Generation X,320142.0,male,19.37,62.0,2010
"429,130,952,709",0.94,35-54 years,Norway,Norway2010,93638.0,Generation X,709067.0,male,18.62,132.0,2010
"429,130,952,709",0.94,15-24 years,Norway,Norway2010,93638.0,Millenials,325364.0,male,18.13,59.0,2010
"429,130,952,709",0.94,35-54 years,Norway,Norway2010,93638.0,Generation X,674673.0,female,10.08,68.0,2010
"429,130,952,709",0.94,55-74 years,Norway,Norway2010,93638.0,Silent,487412.0,female,10.05,49.0,2010
"429,130,952,709",0.94,25-34 years,Norway,Norway2010,93638.0,Generation X,309282.0,female,7.76,24.0,2010
"429,130,952,709",0.94,75+ years,Norway,Norway2010,93638.0,Silent,215798.0,female,4.63,10.0,2010
"429,130,952,709",0.94,15-24 years,Norway,Norway2010,93638.0,Millenials,309730.0,female,4.2,13.0,2010
"429,130,952,709",0.94,5-14 years,Norway,Norway2010,93638.0,Generation Z,313990.0,male,0.32,1.0,2010
"429,130,952,709",0.94,5-14 years,Norway,Norway2010,93638.0,Generation Z,299351.0,female,0.0,0.0,2010
"498,831,558,926",0.941,75+ years,Norway,Norway2011,107430.0,Silent,137152.0,male,26.25,36.0,2011
"498,831,558,926",0.941,35-54 years,Norway,Norway2011,107430.0,Generation X,715422.0,male,22.5,161.0,2011
"498,831,558,926",0.941,25-34 years,Norway,Norway2011,107430.0,Millenials,326867.0,male,22.33,73.0,2011
"498,831,558,926",0.941,55-74 years,Norway,Norway2011,107430.0,Boomers,495066.0,male,20.81,103.0,2011
"498,831,558,926",0.941,15-24 years,Norway,Norway2011,107430.0,Millenials,332779.0,male,17.43,58.0,2011
"498,831,558,926",0.941,35-54 years,Norway,Norway2011,107430.0,Generation X,678645.0,female,10.61,72.0,2011
"498,831,558,926",0.941,55-74 years,Norway,Norway2011,107430.0,Boomers,499653.0,female,7.81,39.0,2011
"498,831,558,926",0.941,25-34 years,Norway,Norway2011,107430.0,Millenials,313943.0,female,7.33,23.0,2011
"498,831,558,926",0.941,15-24 years,Norway,Norway2011,107430.0,Millenials,316334.0,female,6.32,20.0,2011
"498,831,558,926",0.941,75+ years,Norway,Norway2011,107430.0,Silent,214592.0,female,2.8,6.0,2011
"498,831,558,926",0.941,5-14 years,Norway,Norway2011,107430.0,Generation Z,299327.0,female,1.34,4.0,2011
"498,831,558,926",0.941,5-14 years,Norway,Norway2011,107430.0,Generation Z,313520.0,male,0.96,3.0,2011
"510,229,136,227",0.9420000000000001,75+ years,Norway,Norway2012,108408.0,Silent,138390.0,male,23.85,33.0,2012
"510,229,136,227",0.9420000000000001,35-54 years,Norway,Norway2012,108408.0,Generation X,721883.0,male,20.5,148.0,2012
"510,229,136,227",0.9420000000000001,25-34 years,Norway,Norway2012,108408.0,Millenials,336168.0,male,18.15,61.0,2012
"510,229,136,227",0.9420000000000001,55-74 years,Norway,Norway2012,108408.0,Boomers,508097.0,male,15.94,81.0,2012
"510,229,136,227",0.9420000000000001,15-24 years,Norway,Norway2012,108408.0,Millenials,338854.0,male,13.28,45.0,2012
"510,229,136,227",0.9420000000000001,35-54 years,Norway,Norway2012,108408.0,Generation X,682003.0,female,8.8,60.0,2012
"510,229,136,227",0.9420000000000001,75+ years,Norway,Norway2012,108408.0,Silent,213622.0,female,6.55,14.0,2012
"510,229,136,227",0.9420000000000001,15-24 years,Norway,Norway2012,108408.0,Millenials,321497.0,female,6.53,21.0,2012
"510,229,136,227",0.9420000000000001,55-74 years,Norway,Norway2012,108408.0,Boomers,511533.0,female,6.45,33.0,2012
"510,229,136,227",0.9420000000000001,25-34 years,Norway,Norway2012,108408.0,Millenials,321049.0,female,5.3,17.0,2012
"510,229,136,227",0.9420000000000001,5-14 years,Norway,Norway2012,108408.0,Generation Z,299751.0,female,0.33,1.0,2012
"510,229,136,227",0.9420000000000001,5-14 years,Norway,Norway2012,108408.0,Generation Z,313738.0,male,0.32,1.0,2012
"523,502,127,660",0.9420000000000001,75+ years,Norway,Norway2013,109804.0,Silent,140291.0,male,22.1,31.0,2013
"523,502,127,660",0.9420000000000001,35-54 years,Norway,Norway2013,109804.0,Generation X,727274.0,male,21.17,154.0,2013
"523,502,127,660",0.9420000000000001,55-74 years,Norway,Norway2013,109804.0,Boomers,520439.0,male,17.68,92.0,2013
"523,502,127,660",0.9420000000000001,25-34 years,Norway,Norway2013,109804.0,Millenials,345406.0,male,16.21,56.0,2013
"523,502,127,660",0.9420000000000001,15-24 years,Norway,Norway2013,109804.0,Millenials,342484.0,male,12.85,44.0,2013
"523,502,127,660",0.9420000000000001,35-54 years,Norway,Norway2013,109804.0,Generation X,685393.0,female,10.94,75.0,2013
"523,502,127,660",0.9420000000000001,55-74 years,Norway,Norway2013,109804.0,Boomers,522697.0,female,9.95,52.0,2013
"523,502,127,660",0.9420000000000001,25-34 years,Norway,Norway2013,109804.0,Millenials,329495.0,female,7.28,24.0,2013
"523,502,127,660",0.9420000000000001,15-24 years,Norway,Norway2013,109804.0,Millenials,324191.0,female,6.17,20.0,2013
"523,502,127,660",0.9420000000000001,75+ years,Norway,Norway2013,109804.0,Silent,213383.0,female,2.34,5.0,2013
"523,502,127,660",0.9420000000000001,5-14 years,Norway,Norway2013,109804.0,Generation Z,315341.0,male,0.32,1.0,2013
"523,502,127,660",0.9420000000000001,5-14 years,Norway,Norway2013,109804.0,Generation Z,301211.0,female,0.0,0.0,2013
"499,338,534,779",0.9440000000000001,75+ years,Norway,Norway2014,103443.0,Silent,143089.0,male,23.06,33.0,2014
"499,338,534,779",0.9440000000000001,55-74 years,Norway,Norway2014,103443.0,Boomers,532578.0,male,20.65,110.0,2014
"499,338,534,779",0.9440000000000001,35-54 years,Norway,Norway2014,103443.0,Generation X,732244.0,male,20.08,147.0,2014
"499,338,534,779",0.9440000000000001,25-34 years,Norway,Norway2014,103443.0,Millenials,353943.0,male,20.06,71.0,2014
"499,338,534,779",0.9440000000000001,15-24 years,Norway,Norway2014,103443.0,Millenials,344245.0,male,11.04,38.0,2014
"499,338,534,779",0.9440000000000001,55-74 years,Norway,Norway2014,103443.0,Boomers,533630.0,female,9.56,51.0,2014
"499,338,534,779",0.9440000000000001,35-54 years,Norway,Norway2014,103443.0,Generation X,688993.0,female,7.4,51.0,2014
"499,338,534,779",0.9440000000000001,25-34 years,Norway,Norway2014,103443.0,Millenials,337592.0,female,5.92,20.0,2014
"499,338,534,779",0.9440000000000001,15-24 years,Norway,Norway2014,103443.0,Millenials,325164.0,female,5.23,17.0,2014
"499,338,534,779",0.9440000000000001,75+ years,Norway,Norway2014,103443.0,Silent,214335.0,female,3.27,7.0,2014
"499,338,534,779",0.9440000000000001,5-14 years,Norway,Norway2014,103443.0,Generation Z,317878.0,male,0.63,2.0,2014
"499,338,534,779",0.9440000000000001,5-14 years,Norway,Norway2014,103443.0,Generation Z,303487.0,female,0.33,1.0,2014
"386,663,139,403",,55-74 years,Norway,Norway2015,79187.0,Boomers,544268.0,male,21.86,119.0,2015
"386,663,139,403",,75+ years,Norway,Norway2015,79187.0,Silent,146511.0,male,21.84,32.0,2015
"386,663,139,403",,35-54 years,Norway,Norway2015,79187.0,Generation X,736827.0,male,19.0,140.0,2015
"386,663,139,403",,25-34 years,Norway,Norway2015,79187.0,Millenials,361373.0,male,17.71,64.0,2015
"386,663,139,403",,15-24 years,Norway,Norway2015,79187.0,Millenials,345115.0,male,12.46,43.0,2015
"386,663,139,403",,55-74 years,Norway,Norway2015,79187.0,Boomers,544131.0,female,11.39,62.0,2015
"386,663,139,403",,25-34 years,Norway,Norway2015,79187.0,Millenials,344788.0,female,8.99,31.0,2015
"386,663,139,403",,35-54 years,Norway,Norway2015,79187.0,Generation X,692881.0,female,8.8,61.0,2015
"386,663,139,403",,75+ years,Norway,Norway2015,79187.0,Silent,215829.0,female,7.88,17.0,2015
"386,663,139,403",,15-24 years,Norway,Norway2015,79187.0,Millenials,325007.0,female,5.23,17.0,2015
"386,663,139,403",,5-14 years,Norway,Norway2015,79187.0,Generation Z,305804.0,female,0.65,2.0,2015
"386,663,139,403",,5-14 years,Norway,Norway2015,79187.0,Generation Z,320375.0,male,0.62,2.0,2015
"48,388,296,489",,75+ years,Oman,Oman2009,18557.0,Silent,10803.0,male,18.51,2.0,2009
"48,388,296,489",,25-34 years,Oman,Oman2009,18557.0,Generation X,429691.0,male,1.63,7.0,2009
"48,388,296,489",,15-24 years,Oman,Oman2009,18557.0,Millenials,372207.0,male,0.81,3.0,2009
"48,388,296,489",,35-54 years,Oman,Oman2009,18557.0,Boomers,418960.0,male,0.24,1.0,2009
"48,388,296,489",,15-24 years,Oman,Oman2009,18557.0,Millenials,272065.0,female,0.0,0.0,2009
"48,388,296,489",,25-34 years,Oman,Oman2009,18557.0,Generation X,251089.0,female,0.0,0.0,2009
"48,388,296,489",,35-54 years,Oman,Oman2009,18557.0,Boomers,197737.0,female,0.0,0.0,2009
"48,388,296,489",,5-14 years,Oman,Oman2009,18557.0,Generation Z,240602.0,female,0.0,0.0,2009
"48,388,296,489",,55-74 years,Oman,Oman2009,18557.0,Silent,61620.0,female,0.0,0.0,2009
"48,388,296,489",,75+ years,Oman,Oman2009,18557.0,Silent,13886.0,female,0.0,0.0,2009
"48,388,296,489",,5-14 years,Oman,Oman2009,18557.0,Generation Z,248322.0,male,0.0,0.0,2009
"48,388,296,489",,55-74 years,Oman,Oman2009,18557.0,Silent,90567.0,male,0.0,0.0,2009
"58,642,392,718",0.795,35-54 years,Oman,Oman2010,21337.0,Generation X,460847.0,male,1.3,6.0,2010
"58,642,392,718",0.795,15-24 years,Oman,Oman2010,21337.0,Millenials,372402.0,male,1.07,4.0,2010
"58,642,392,718",0.795,55-74 years,Oman,Oman2010,21337.0,Silent,98397.0,male,1.02,1.0,2010
"58,642,392,718",0.795,25-34 years,Oman,Oman2010,21337.0,Generation X,490613.0,male,0.41,2.0,2010
"58,642,392,718",0.795,15-24 years,Oman,Oman2010,21337.0,Millenials,269317.0,female,0.0,0.0,2010
"58,642,392,718",0.795,25-34 years,Oman,Oman2010,21337.0,Generation X,268046.0,female,0.0,0.0,2010
"58,642,392,718",0.795,35-54 years,Oman,Oman2010,21337.0,Generation X,209172.0,female,0.0,0.0,2010
"58,642,392,718",0.795,5-14 years,Oman,Oman2010,21337.0,Generation Z,237859.0,female,0.0,0.0,2010
"58,642,392,718",0.795,55-74 years,Oman,Oman2010,21337.0,Silent,65305.0,female,0.0,0.0,2010
"58,642,392,718",0.795,75+ years,Oman,Oman2010,21337.0,Silent,14260.0,female,0.0,0.0,2010
"58,642,392,718",0.795,5-14 years,Oman,Oman2010,21337.0,Generation Z,250444.0,male,0.0,0.0,2010
"58,642,392,718",0.795,75+ years,Oman,Oman2010,21337.0,Silent,11778.0,male,0.0,0.0,2010
"81,076,723,017",0.7929999999999999,55-74 years,Oman,Oman2014,22328.0,Boomers,129011.0,male,0.78,1.0,2014
"81,076,723,017",0.7929999999999999,25-34 years,Oman,Oman2014,22328.0,Millenials,910905.0,male,0.44,4.0,2014
"81,076,723,017",0.7929999999999999,35-54 years,Oman,Oman2014,22328.0,Generation X,700906.0,male,0.29,2.0,2014
"81,076,723,017",0.7929999999999999,15-24 years,Oman,Oman2014,22328.0,Millenials,264178.0,female,0.0,0.0,2014
"81,076,723,017",0.7929999999999999,25-34 years,Oman,Oman2014,22328.0,Millenials,333020.0,female,0.0,0.0,2014
"81,076,723,017",0.7929999999999999,35-54 years,Oman,Oman2014,22328.0,Generation X,278487.0,female,0.0,0.0,2014
"81,076,723,017",0.7929999999999999,5-14 years,Oman,Oman2014,22328.0,Generation Z,256150.0,female,0.0,0.0,2014
"81,076,723,017",0.7929999999999999,55-74 years,Oman,Oman2014,22328.0,Boomers,85501.0,female,0.0,0.0,2014
"81,076,723,017",0.7929999999999999,75+ years,Oman,Oman2014,22328.0,Silent,18358.0,female,0.0,0.0,2014
"81,076,723,017",0.7929999999999999,15-24 years,Oman,Oman2014,22328.0,Millenials,366911.0,male,0.0,0.0,2014
"81,076,723,017",0.7929999999999999,5-14 years,Oman,Oman2014,22328.0,Generation Z,266738.0,male,0.0,0.0,2014
"81,076,723,017",0.7929999999999999,75+ years,Oman,Oman2014,22328.0,Silent,20933.0,male,0.0,0.0,2014
"6,541,517,100",0.648,75+ years,Panama,Panama1985,3443.0,G.I. Generation,15000.0,male,20.0,3.0,1985
"6,541,517,100",0.648,25-34 years,Panama,Panama1985,3443.0,Boomers,168000.0,male,8.93,15.0,1985
"6,541,517,100",0.648,35-54 years,Panama,Panama1985,3443.0,Silent,190000.0,male,7.37,14.0,1985
"6,541,517,100",0.648,15-24 years,Panama,Panama1985,3443.0,Generation X,233200.0,male,4.29,10.0,1985
"6,541,517,100",0.648,55-74 years,Panama,Panama1985,3443.0,G.I. Generation,83000.0,female,3.61,3.0,1985
"6,541,517,100",0.648,55-74 years,Panama,Panama1985,3443.0,G.I. Generation,87000.0,male,2.3,2.0,1985
"6,541,517,100",0.648,25-34 years,Panama,Panama1985,3443.0,Boomers,160000.0,female,1.88,3.0,1985
"6,541,517,100",0.648,15-24 years,Panama,Panama1985,3443.0,Generation X,228100.0,female,1.75,4.0,1985
"6,541,517,100",0.648,35-54 years,Panama,Panama1985,3443.0,Silent,182000.0,female,0.55,1.0,1985
"6,541,517,100",0.648,5-14 years,Panama,Panama1985,3443.0,Generation X,263200.0,female,0.38,1.0,1985
"6,541,517,100",0.648,75+ years,Panama,Panama1985,3443.0,G.I. Generation,16000.0,female,0.0,0.0,1985
